ID_FUNCAO_PT,Cod Programa Orçamentário,Título do Programa Orçamentário,ID_ACAO_PT,NO_ACAO_PT,ID_ANO_LANC,ID_MES_LANC,ID_GRUPO_DESPESA_NADE,NO_GRUPO_DESPESA_NADE,CO_ITEM_INFORMACAO,SALDORITEMINFORMAO,ID_PTRES,ID_UO,ID_IN_RESULTADO_LEI_CEOR,NO_IN_RESULTADO_LEI_CEOR
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2026,6,3,OUTRAS DESPESAS CORRENTES,9,166814,260457,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2020,14,3,OUTRAS DESPESAS CORRENTES,9,161025,178789,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,4,INVESTIMENTOS,9,157970,233460,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2023,14,3,OUTRAS DESPESAS CORRENTES,9,156807.25,216167,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2026,6,4,INVESTIMENTOS,9,155600,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,4,INVESTIMENTOS,9,151557.51,233428,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2025,14,3,OUTRAS DESPESAS CORRENTES,9,142133.54,250243,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,4,INVESTIMENTOS,9,137577.89,233465,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,4,INVESTIMENTOS,9,130393,233424,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,3,OUTRAS DESPESAS CORRENTES,9,129794,172423,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,129743,247807,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2026,6,4,INVESTIMENTOS,9,128037,233424,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,3,OUTRAS DESPESAS CORRENTES,9,125571.03,233449,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2026,6,3,OUTRAS DESPESAS CORRENTES,9,120859,233469,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,3,OUTRAS DESPESAS CORRENTES,9,118973,247807,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,118120,233465,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,3,OUTRAS DESPESAS CORRENTES,9,113667,233462,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,3,OUTRAS DESPESAS CORRENTES,9,113049,233450,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,111208,248003,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,9,110920,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,3,OUTRAS DESPESAS CORRENTES,9,104616.83,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,154L,IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOL,2022,14,3,OUTRAS DESPESAS CORRENTES,9,100000,172411,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,154L,IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOL,2023,14,3,OUTRAS DESPESAS CORRENTES,9,100000,172411,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21F9,DESENVOLVIMENTO DA CAPACIDADE NACIONAL DE ACESSO AO ESPACO,2025,14,3,OUTRAS DESPESAS CORRENTES,9,98098,233443,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,89921,233434,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,4,INVESTIMENTOS,9,85007.04,233441,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,3,OUTRAS DESPESAS CORRENTES,9,83646.14,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,3,OUTRAS DESPESAS CORRENTES,9,79822,233473,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,4,INVESTIMENTOS,9,76074.78,233449,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,3,OUTRAS DESPESAS CORRENTES,9,67507.27,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2026,6,3,OUTRAS DESPESAS CORRENTES,9,60237,260456,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,3,OUTRAS DESPESAS CORRENTES,9,52686.76,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,46336,233472,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,3,OUTRAS DESPESAS CORRENTES,9,44667.45,233433,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,4,INVESTIMENTOS,9,40753,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,9,38638.83,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,38317,233462,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,4,INVESTIMENTOS,9,36807,233458,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2024,14,4,INVESTIMENTOS,9,35263,233436,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,3,OUTRAS DESPESAS CORRENTES,9,31710.37,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,9,31535,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2026,6,4,INVESTIMENTOS,9,30000,233433,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,4,INVESTIMENTOS,9,27284,233458,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2024,14,3,OUTRAS DESPESAS CORRENTES,9,24826,233437,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2026,6,3,OUTRAS DESPESAS CORRENTES,9,24400,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,4,INVESTIMENTOS,9,23957,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,3,OUTRAS DESPESAS CORRENTES,9,22745.24,233431,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,3,OUTRAS DESPESAS CORRENTES,9,22378.75,233424,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2026,6,4,INVESTIMENTOS,9,20000,260457,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,19982,233432,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,3,OUTRAS DESPESAS CORRENTES,9,18858.37,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2020,14,4,INVESTIMENTOS,9,17639,178789,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21F9,DESENVOLVIMENTO DA CAPACIDADE NACIONAL DE ACESSO AO ESPACO,2024,14,3,OUTRAS DESPESAS CORRENTES,9,15824,233456,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21F9,DESENVOLVIMENTO DA CAPACIDADE NACIONAL DE ACESSO AO ESPACO,2024,14,3,OUTRAS DESPESAS CORRENTES,9,14067,233444,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,11978.58,233431,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21F9,DESENVOLVIMENTO DA CAPACIDADE NACIONAL DE ACESSO AO ESPACO,2024,14,4,INVESTIMENTOS,9,10510,233443,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,9991,233430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,3,OUTRAS DESPESAS CORRENTES,9,6139.18,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2023,14,4,INVESTIMENTOS,9,3335,216167,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,4,INVESTIMENTOS,9,2320,233462,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,9,170.49,172424,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,3,OUTRAS DESPESAS CORRENTES,9,95.37,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,4,INVESTIMENTOS,9,85.88,233472,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,9,44.27,172424,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2026,6,3,OUTRAS DESPESAS CORRENTES,9,-2,233472,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,4,INVESTIMENTOS,9,-575,233451,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,3,OUTRAS DESPESAS CORRENTES,9,-6352,190185,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,9,-11479,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,4,INVESTIMENTOS,9,-13293,233453,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,4,INVESTIMENTOS,9,-19551.97,233424,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,4,INVESTIMENTOS,9,-19807.97,233462,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2020,14,4,INVESTIMENTOS,9,-19926,172415,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,9,-20852,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,3,OUTRAS DESPESAS CORRENTES,9,-20925.18,172424,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,-23269.71,233429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,3,OUTRAS DESPESAS CORRENTES,9,-23400,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,9,-23411,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2024,14,3,OUTRAS DESPESAS CORRENTES,9,-26103.49,233436,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,3,OUTRAS DESPESAS CORRENTES,9,-32000,172423,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,3,OUTRAS DESPESAS CORRENTES,9,-37757.52,233465,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,3,OUTRAS DESPESAS CORRENTES,9,-42240.75,233424,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,9,-43915,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2024,14,3,OUTRAS DESPESAS CORRENTES,9,-58373.81,233433,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,154L,IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOL,2021,14,3,OUTRAS DESPESAS CORRENTES,9,-62519,172411,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,4,INVESTIMENTOS,9,-65080,233433,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,3,OUTRAS DESPESAS CORRENTES,9,-66404.7,233449,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,3,OUTRAS DESPESAS CORRENTES,9,-68656.59,233465,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,9,-68801,172419,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,3,OUTRAS DESPESAS CORRENTES,9,-69809,172419,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,3,OUTRAS DESPESAS CORRENTES,9,-78170,233472,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,9,-89382,172428,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,3,OUTRAS DESPESAS CORRENTES,9,-90000,247807,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,9,-98585,190192,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2024,14,3,OUTRAS DESPESAS CORRENTES,9,-114864,233453,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2020,14,4,INVESTIMENTOS,9,-115453,188111,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,9,-126600,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,3,OUTRAS DESPESAS CORRENTES,9,-136358,233428,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2025,14,4,INVESTIMENTOS,9,-136620.61,233453,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,3,OUTRAS DESPESAS CORRENTES,9,-139891,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,3,OUTRAS DESPESAS CORRENTES,9,-150340.83,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AH,"GOVERNANCA, ESTUDOS ESTRATEGICOS E REGULACAO DE ATIVIDADES E",2020,14,3,OUTRAS DESPESAS CORRENTES,9,-158738,172415,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2024,14,3,OUTRAS DESPESAS CORRENTES,9,-169252,233460,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,3,OUTRAS DESPESAS CORRENTES,9,-171067,172422,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,9,-190000,190195,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2025,14,3,OUTRAS DESPESAS CORRENTES,9,-190571.03,233467,24205,2,PRIMARIO DISCRICIONARIO
19,2307,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2025,14,3,OUTRAS DESPESAS CORRENTES,9,-193607.03,250240,24205,2,PRIMARIO DISCRICIONARIO
